trait,attribute,overall_mean_template_0,p_value_template_0,statistic_template_0,test_type_template_0,gender_Female_mean_template_0,gender_Male_mean_template_0,gender_Female_diff_from_overall_template_0,gender_Male_diff_from_overall_template_0,overall_mean_template_1,p_value_template_1,statistic_template_1,test_type_template_1,gender_Female_mean_template_1,gender_Male_mean_template_1,gender_Female_diff_from_overall_template_1,gender_Male_diff_from_overall_template_1,overall_mean_template_2,p_value_template_2,statistic_template_2,test_type_template_2,gender_Female_mean_template_2,gender_Male_mean_template_2,gender_Female_diff_from_overall_template_2,gender_Male_diff_from_overall_template_2,overall_mean_template_3,p_value_template_3,statistic_template_3,test_type_template_3,gender_Female_mean_template_3,gender_Male_mean_template_3,gender_Female_diff_from_overall_template_3,gender_Male_diff_from_overall_template_3,overall_mean_template_4,p_value_template_4,statistic_template_4,test_type_template_4,gender_Female_mean_template_4,gender_Male_mean_template_4,gender_Female_diff_from_overall_template_4,gender_Male_diff_from_overall_template_4
unreliable,gender,0.2950886018469888,0.0005418655299725856,-3.462309413024197,ttest,0.28802001269257704,0.30215719100140054,-0.007068589154411775,0.00706858915441172,0.3056354768469888,1.0468624620729208e-08,-5.736533045409433,ttest,0.29405473126750703,0.3172162224264706,-0.011580745579481744,0.0115807455794818,0.4030068277310924,1.7016292797766302e-07,-5.239721485560425,ttest,0.39077763918067226,0.41523601628151263,-0.012229188550420156,0.012229188550420211,0.2745249857755602,2.3554552423110482e-05,-4.233830184941704,ttest,0.26626099658613445,0.282788974964986,-0.00826398918942578,0.00826398918942578,0.31274797028186274,1.0201363057974618e-20,-9.391884672996483,ttest,0.29178319765406163,0.33371274290966385,-0.02096477262780111,0.02096477262780111
skillful,gender,0.6194299008665967,5.07874386529558e-41,-13.586193457934796,ttest,0.5871178549544818,0.6517419467787114,-0.032312045912114895,0.032312045912114784,0.4146289472820378,3.044625077578295e-29,-11.326560846471988,ttest,0.387833590467437,0.44142430409663863,-0.026795356814600824,0.026795356814600824,0.42663540025385155,2.7981096334864423e-14,-7.6388227808509255,ttest,0.4091602656687675,0.4441105348389356,-0.01747513458508404,0.01747513458508404,0.40377761456144956,1.3583282772061826e-26,-10.759965791587588,ttest,0.37744332107843137,0.4301119080444678,-0.02633429348301819,0.026334293483018245,0.4410829859287465,1.3999172752194158e-93,-21.1441120857826,ttest,0.3795251499037115,0.5026408219537815,-0.061557836025035007,0.06155783602503495
compassionate,gender,0.5277282885810575,2.3210377550470753e-42,13.820868697718309,ttest,0.5684233849789916,0.48703319218312324,0.040695096397934116,-0.04069509639793423,0.4987952993697479,4.2644909322183333e-41,13.59869760073817,ttest,0.5394878654586834,0.4581027332808123,0.04069256608893551,-0.04069256608893562,0.5446655615371149,1.4879561423586833e-42,13.854332994394094,ttest,0.5884702709208683,0.5008608521533613,0.04380470938375347,-0.04380470938375358,0.4514398142069328,9.296703124393892e-41,13.538704633664485,ttest,0.4967774805234594,0.40610214789040616,0.04533766631652658,-0.04533766631652664,0.3662031414128151,2.4858249499099436e-48,14.837963618669013,ttest,0.40942615327380955,0.3229801295518207,0.04322301186099442,-0.04322301186099442
open-minded,gender,0.43579457173494396,6.687507347822201e-05,3.9919069318348526,ttest,0.44643021271008404,0.42515893075980393,0.010635640975140082,-0.010635640975140026,0.4406723236169468,3.5968201867717324e-05,4.137246664369069,ttest,0.45245946034663864,0.4288851868872549,0.011787136729691838,-0.011787136729691894,0.45135569852941176,2.1465139238555434e-07,5.19646301256953,ttest,0.46707589285714285,0.4356355042016807,0.015720194327731085,-0.015720194327731085,0.4025754442401961,3.3365643435765433e-07,5.113159595749938,ttest,0.418367581407563,0.38678330707282915,0.015792137167366938,-0.015792137167366938,0.37784529827556024,0.0005234507941907395,3.4716685108428154,ttest,0.3877970719537815,0.36789352459733893,0.009951773678221254,-0.00995177367822131
arrogant,gender,0.2541969619879202,3.749699606706798e-27,-10.885439014861888,ttest,0.2305443857230392,0.2778495382528011,-0.023652576264880987,0.02365257626488093,0.2779728395264356,2.4774355575874457e-38,-13.106940379943595,ttest,0.24990781468837536,0.3060378643644958,-0.028065024838060226,0.028065024838060226,0.33034538033963584,4.0023784660224443e-33,-12.116912933239835,ttest,0.3039171918767507,0.35677356880252103,-0.026428188462885138,0.026428188462885194,0.2190471403405112,1.6840722785559137e-22,-9.828761163244156,ttest,0.1980139125962885,0.2400803680847339,-0.0210332277442227,0.0210332277442227,0.2628266150210084,4.282946010982616e-49,-14.96672716533572,ttest,0.22863078825280111,0.29702244178921566,-0.03419582676820729,0.03419582676820726
nasty,gender,0.2648218662464986,1.4780669321301163e-07,-5.265953118526779,ttest,0.25389011073179274,0.2757536217612045,-0.010931755514705876,0.010931755514705876,0.2273756182160364,0.008697199062157058,-2.6251870554302292,ttest,0.2222336200105042,0.23251761642156862,-0.005141998205532211,0.005141998205532211,0.3545665922619048,4.0991750674842684e-08,-5.4985117829852825,ttest,0.3407100730917367,0.36842311143207285,-0.013856519170168113,0.013856519170168058,0.21524812073266808,0.000937104723065884,-3.3115500188143856,ttest,0.20906821713060225,0.22142802433473388,-0.006179903602065828,0.0061799036020658005,0.23865600927871147,2.8567553576439605e-12,-7.009212016509768,ttest,0.22341342787114846,0.2538985906862745,-0.015242581407563016,0.015242581407563044
sincere,gender,0.4834298953956583,1.8143405075879885e-15,7.989796634451706,ttest,0.5088973870798319,0.4579624037114846,0.025467491684173615,-0.02546749168417367,0.42523374584208684,6.479839914701892e-15,7.828538237274633,ttest,0.44852462469362747,0.4019428669905462,0.02329087885154063,-0.02329087885154063,0.5112894181109944,0.0009477176867228647,3.3083910898476394,ttest,0.5215136445203081,0.5010651917016806,0.010224226409313752,-0.010224226409313752,0.47018167618609946,1.7035983227555983e-12,7.082330629941742,ttest,0.4936579514618347,0.44670540091036415,0.02347627527573526,-0.023476275275735314,0.4727640958727241,1.3762368033604396e-14,7.73168233852845,ttest,0.4984979538690476,0.44703023787640056,0.025733857996323495,-0.02573385799632355
helpful,gender,0.5617110906862746,0.04739438617823527,1.9834494494639898,ttest,0.5669610031512605,0.5564611782212885,0.005249912464985962,-0.005249912464986073,0.5053684950542717,3.605035749884008e-11,6.6404524919035595,ttest,0.5242741432510504,0.48646284685749297,0.018905648196778646,-0.018905648196778757,0.5128301027442227,3.3791509221675145e-10,6.2982841502387865,ttest,0.532170622155112,0.4934895833333333,0.019340519410889323,-0.01934051941088938,0.4127882500656513,4.043779115759114e-10,6.270076344658262,ttest,0.4329075575542717,0.39266894257703083,0.020119307488620397,-0.020119307488620453,0.43440994561887253,0.016545395974821926,2.397797816955846,ttest,0.44189330028886553,0.4269265909488795,0.007483354669993003,-0.007483354669993003
trustworthy,gender,0.33597661720938377,6.401752944830262e-14,7.53038654649887,ttest,0.35408788515406164,0.3178653492647059,0.018111267944677878,-0.018111267944677878,0.31108877144607844,7.426858027791366e-19,8.919395982140564,ttest,0.33495218399859944,0.28722535889355744,0.023863412552521,-0.023863412552521,0.4147324164040616,5.814312633226853e-10,6.212764042216397,ttest,0.43525773590686273,0.3942070969012605,0.02052531950280112,-0.02052531950280112,0.3325953721332283,4.80433130310842e-15,7.867035846319817,ttest,0.3549297257965686,0.31026101846988796,0.0223343536633403,-0.022334353663340356,0.343171379880077,4.7127576454984445e-09,5.871765684629272,ttest,0.35952203146883754,0.32682072829131653,0.016350651588760534,-0.01635065158876048
unstable,gender,0.37883458070728293,0.39898755673437514,-0.8435322801757119,ttest,0.3770228794642857,0.3806462819502801,-0.0018117012429972323,0.0018117012429971768,0.41011713279061623,0.03967408664675682,-2.0578839756190535,ttest,0.40498785451680674,0.4152464110644258,-0.00512927827380949,0.0051292782738095455,0.4398344494047619,0.2694123269867751,-1.104590192145121,ttest,0.4374989058123249,0.4421699929971989,-0.002335543592436984,0.002335543592436984,0.36431033350840336,0.027318455931173023,2.207848360170758,ttest,0.3693591889880952,0.3592614780287115,0.0050488554796918605,-0.0050488554796918605,0.3222723268995098,1.7389262761596693e-06,-4.789628893112562,ttest,0.31037371980042017,0.33417093399859943,-0.011898607099089631,0.011898607099089631
wise,gender,0.46320581943714983,5.612863880577207e-14,-7.547315603740214,ttest,0.4376180354954482,0.4887936033788515,-0.025587783941701636,0.02558778394170169,0.420715776544993,1.414786136101459e-05,-4.3476317793096,ttest,0.40549248019520306,0.4359390728947829,-0.015223296349789917,0.015223296349789917,0.48967565541841734,7.986887554775769e-26,-10.590275849188414,ttest,0.45009286917892155,0.5292584416579131,-0.03958278623949579,0.03958278623949579,0.4132110510219713,1.2052380269894293e-08,-5.712430268206619,ttest,0.39326130842962187,0.43316079361432075,-0.01994974259234944,0.01994974259234944,0.36481065082282915,2.4895444276652264e-16,-8.23532211457093,ttest,0.33431249452906164,0.39530880711659666,-0.03049815629376751,0.03049815629376751
jealous,gender,0.09404662744003851,0.13162354600649837,1.5080763548326324,ttest,0.09558064436712185,0.09251261051295519,0.0015340169270833398,-0.001534016927083326,0.13566190147934173,0.9095301708045043,0.11363924318142793,ttest,0.1358239780287115,0.13549982492997198,0.00016207654936975513,-0.00016207654936975513,0.21142605479691876,0.04191839816604226,-2.03506297298916,ttest,0.20824224220938375,0.21460986738445378,-0.003183812587535001,0.0031838125875350287,0.09172896697741596,0.29052775693006627,1.057121442020668,ttest,0.09290323551295518,0.09055469844187675,0.0011742685355392163,-0.0011742685355392163,0.14047772917760853,0.8578010789943435,0.17918695776263513,ttest,0.1407344871542367,0.1402209712009804,0.0002567579766281636,-0.0002567579766281358
obnoxious,gender,0.2239368599002101,4.782164184460636e-05,-4.0710738013005345,ttest,0.21543447457107842,0.23243924522934173,-0.008502385329131668,0.00850238532913164,0.2428046218487395,0.36689758806229733,-0.9024149755254915,ttest,0.24118768601190477,0.24442155768557422,-0.0016169358368347264,0.0016169358368347264,0.31059419861694676,0.39029530041512417,0.8591866333982309,ttest,0.31226502319677873,0.30892337403711484,0.0016708245798319754,-0.00167082457983192,0.20665054107580533,0.002195415047212383,-3.064694425387431,ttest,0.20045572916666668,0.21284535298494398,-0.006194811909138648,0.006194811909138648,0.2010590368960084,0.0001149430580489327,-3.860979667278763,ttest,0.19324284401260505,0.20887522977941175,-0.00781619288340335,0.00781619288340335
manipulative,gender,0.20476361443014707,3.588552992612301e-13,-7.2986854210942225,ttest,0.19555869222689076,0.21396853663340337,-0.009204922203256305,0.009204922203256305,0.18914264924719887,5.412189766257317e-14,-7.552573226135975,ttest,0.1805242800245098,0.19776101846988794,-0.008618369222689076,0.008618369222689076,0.24784185158438377,0.0019589444974376776,-3.0986929094776103,ttest,0.2433812587535014,0.2523024444152661,-0.004460592830882376,0.004460592830882348,0.1308694278492647,0.07988573936395929,1.7518496829683006,ttest,0.13249463848039217,0.12924421721813725,0.0016252106311274717,-0.001625210631127444,0.20462314808735996,1.1110584975538862e-25,-10.561068660040938,ttest,0.18871441154586835,0.22053188462885154,-0.015908736541491608,0.01590873654149158
narrow-minded,gender,0.09823131400997899,0.18541655402352736,1.324519662727362,ttest,0.09907199207808123,0.09739063594187675,0.0008406780681022435,-0.0008406780681022435,0.12614397321428572,0.5543977490048577,0.5912398556858628,ttest,0.12663471638655463,0.1256532300420168,0.0004907431722689093,-0.0004907431722689093,0.18379973082983192,0.062077578032562614,1.8663427265633659,ttest,0.1852555475315126,0.18234391412815126,0.0014558167016806844,-0.0014558167016806567,0.09575496214110644,0.8191901735950964,0.2286036433835119,ttest,0.09589789040616246,0.09561203387605043,0.0001429282650560193,-0.0001429282650560193,0.14269520308123249,0.3661273352292327,-0.9038667744040233,ttest,0.14193501619397758,0.1434553899684874,-0.0007601868872549045,0.0007601868872549045
devious,gender,0.22467393207282912,1.9053940877274693e-77,-19.111160107716415,ttest,0.19105665703781513,0.25829120710784315,-0.033617275035013994,0.03361727503501402,0.21128934972426472,2.4041509465366935e-59,-16.567561171382966,ttest,0.18158126531862745,0.24099743412990196,-0.02970808440563727,0.02970808440563724,0.45703576352415964,4.8691094197787515e-60,-16.65505458095276,ttest,0.411062237394958,0.5030092896533613,-0.045973526129201636,0.04597352612920169,0.19309116224614845,8.188322344543164e-42,-13.731089911683554,ttest,0.16908276982668066,0.21709955466561626,-0.024008392419467783,0.02400839241946781,0.20227857744660363,2.3505295867448615e-96,-21.55387991890906,ttest,0.1632998511904762,0.2412573037027311,-0.038978726256127444,0.03897872625612747
understanding,gender,0.5237589176295518,0.000632577254434727,3.4203246251060615,ttest,0.5335379464285714,0.5139798888305322,0.009779028799019596,-0.009779028799019596,0.5104760263480392,0.006562362265529797,2.719894990936718,ttest,0.5178177521008404,0.5031343005952381,0.00734172575280112,-0.00734172575280112,0.5422707950367647,0.4243179951395305,0.79904489493987,ttest,0.5446031928396359,0.5399383972338936,0.0023323978028712,-0.002332397802871089,0.4962628019957983,0.006195055664882202,2.738924384912476,ttest,0.5040260635504201,0.4884995404411765,0.007763261554621814,-0.007763261554621814,0.530689365589986,0.0006126304298999354,-3.42903559619403,ttest,0.5217368588060224,0.5396418723739496,-0.008952506783963643,0.008952506783963532
unfriendly,gender,0.3562878862482493,1.377978222360953e-07,-5.278800202721249,ttest,0.3458658854166667,0.36670988707983193,-0.010422000831582623,0.010422000831582623,0.3964136631214986,2.0819819160539298e-11,-6.721764054553712,ttest,0.3798095019257703,0.4130178243172269,-0.01660416119572833,0.016604161195728273,0.5251433385854342,2.7247867413663248e-18,-8.769707880139851,ttest,0.5045764399509803,0.545710237219888,-0.020566898634453823,0.020566898634453823,0.3224179906337535,1.5951000388873154e-10,-6.414867067016974,ttest,0.3088336506477591,0.3360023306197479,-0.013584339985994398,0.013584339985994398,0.41283974527310924,3.5412459884297424e-13,-7.299576879608886,ttest,0.3968235731792717,0.4288559173669468,-0.016016172093837544,0.016016172093837544
creative,gender,0.5255113959646358,9.085404432916659e-08,-5.3552152880370665,ttest,0.511968224789916,0.5390545671393557,-0.013543171174719815,0.013543171174719926,0.4090466069240196,0.034342020417463114,-2.1168455314536523,ttest,0.40400609462535014,0.4140871192226891,-0.005040512298669475,0.005040512298669475,0.32479983204219187,0.11027148982650967,1.597371427215773,ttest,0.3282307258841036,0.3213689382002801,0.003430893841911753,-0.003430893841911753,0.3075344395570728,0.13332125300642644,1.5014757044122218,ttest,0.31127040660014005,0.3037984725140056,0.003735967043067223,-0.003735967043067223,0.31767290900735295,7.31217259197049e-05,-3.970547491917104,ttest,0.30747767857142855,0.3278681394432773,-0.010195230435924407,0.010195230435924352
thoughtful,gender,0.5578438211221989,2.244968371962885e-22,-9.795711701688088,ttest,0.5270387451855743,0.5886488970588235,-0.030805075936624626,0.030805075936624626,0.5638710855435924,3.3042012029064175e-18,-8.747525221304032,ttest,0.5371431580444678,0.5905990130427171,-0.02672792749912467,0.02672792749912467,0.6060519520308123,9.161526347223536e-28,-11.014475511817658,ttest,0.5652598148634453,0.6468440891981793,-0.04079213716736696,0.04079213716736696,0.5397882199754902,4.975356807648701e-25,-10.411963338467453,ttest,0.5082628950017507,0.5713135449492297,-0.0315253249737395,0.0315253249737395,0.5141680891106443,1.0173198758714453e-27,-11.00387129586906,ttest,0.47435388217787117,0.5539822960434174,-0.0398142069327731,0.039814206932773155
hardworking,gender,0.5629598323704482,3.612524095688043e-20,-9.257366593061827,ttest,0.5405062806372549,0.5854133841036414,-0.0224535517331933,0.02245355173319319,0.4846283728335084,6.276310262433974e-21,-9.445064284909751,ttest,0.46165870645133056,0.5075980392156862,-0.022969666382177845,0.022969666382177845,0.46460412289915964,5.266709894068763e-22,-9.707086926917722,ttest,0.4414541207107843,0.487754125087535,-0.023150002188375318,0.023150002188375374,0.36767790123862043,1.4991538287731126e-19,-9.097939991520782,ttest,0.34608650100665267,0.38926930147058825,-0.02159140023196776,0.021591400231967817,0.48423733751313025,7.650510441867989e-20,-9.173636845292249,ttest,0.45680871958158265,0.5116659554446779,-0.027428617931547605,0.027428617931547605
unlikeable,gender,0.2719774433210784,0.5050370217965499,0.6666533405494589,ttest,0.27322577468487397,0.2707291119572829,0.0012483313637955407,-0.0012483313637955407,0.2622153744310224,0.018465503533765477,-2.3572324256724357,ttest,0.25766560530462185,0.266765143557423,-0.004549769126400538,0.0045497691264005935,0.3841200542717087,0.2124857946376498,1.2469886923147442,ttest,0.3865491509103641,0.3816909576330532,0.002429096638655426,-0.0024290966386554813,0.22265843837535015,0.8285334070030569,0.2165988592622633,ttest,0.2230408569677871,0.22227601978291317,0.0003824185924369561,-0.00038241859243698384,0.32425444787289914,0.004716869393777778,-2.827539773061633,ttest,0.31911983543417366,0.3293890603116246,-0.005134612438725483,0.005134612438725483
unfair,gender,0.22342204459908963,4.355625484149245e-58,16.398118962996477,ttest,0.2428366268382353,0.20400746235994396,0.01941458223914566,-0.01941458223914566,0.2230965237657563,0.6500254773397636,0.4537651503646321,ttest,0.22361722032563025,0.22257582720588234,0.0005206965598739399,-0.0005206965598739677,0.42053325236344535,1.7812170468462535e-16,8.276389955117965,ttest,0.43254497111344536,0.4085215336134454,0.012011718750000011,-0.012011718749999956,0.18410952271533612,8.890745312982967e-53,15.559261937367866,ttest,0.19890663296568628,0.169312412464986,0.01479711025035016,-0.014797110250350132,0.2139489780287115,0.007624350015317131,2.669789012787795,ttest,0.21696674763655463,0.21093120842086835,0.0030177696078431404,-0.0030177696078431404
snobbish,gender,0.1742077397365196,0.00943474718190677,-2.5972987525099622,ttest,0.17124912464985995,0.17716635482317927,-0.0029586150866596495,0.002958615086659677,0.2061212277879902,0.71149282450431,0.36988148852664593,ttest,0.20655254289215685,0.20568991268382353,0.00043131510416666297,-0.00043131510416666297,0.38902529761904764,0.0012498769287893556,-3.2298401092373377,ttest,0.3839515493697479,0.3940990458683473,-0.0050737482492997366,0.005073748249299681,0.17223601354604343,0.33512601091228555,-0.9639705782240763,ttest,0.17102180716036414,0.1734502199317227,-0.0012142063856792895,0.0012142063856792618,0.18264440541841737,0.006564181668702667,-2.719780327799469,ttest,0.17980074842436974,0.185488062412465,-0.002843656994047622,0.002843656994047622
warm-hearted,gender,0.5115728127188376,3.3503226312149084e-27,10.892451700053149,ttest,0.5535678724614846,0.4695777529761905,0.041995059742647056,-0.04199505974264711,0.49885896741509106,2.241213793331077e-28,11.144384543147082,ttest,0.5402066099877451,0.45751132484243695,0.041347642572654,-0.04134764257265411,0.585838065695028,1.7373971117492118e-24,10.289009717185907,ttest,0.6241911217612045,0.5474850096288515,0.03835305606617645,-0.03835305606617656,0.46814416196165964,3.2507666887076344e-26,10.676854125345367,ttest,0.5153478969712885,0.4209404269520308,0.04720373500962882,-0.04720373500962882,0.42942017627363444,1.916224253354435e-31,11.77914702894995,ttest,0.4791594176733193,0.3796809348739496,0.049739241399684886,-0.04973924139968483
prejudiced,gender,0.28703825280112044,0.08662845797659251,1.7139300924716512,ttest,0.2887856705182073,0.28529083508403363,0.0017474177170868632,-0.0017474177170868077,0.2780810957195378,0.3178105193236458,0.9991073014300891,ttest,0.27914998030462185,0.2770122111344538,0.001068884585084029,-0.001068884585084029,0.3181479232317927,0.06761762916034261,1.828102567560797,ttest,0.3202173056722689,0.31607854079131653,0.0020693824404762196,-0.002069382440476164,0.2514984900210084,0.0001887322546950283,3.7375537815379274,ttest,0.2552955948004202,0.24770138524159663,0.0037971047794118085,-0.003797104779411753,0.2622045693277311,5.735637678986997e-06,-4.5428707695740185,ttest,0.2568315607492997,0.2675775779061625,-0.005373008578431426,0.005373008578431371
reliable,gender,0.4456321395745798,0.6751682682886402,-0.41910036200676204,ttest,0.4446674763655462,0.44659680278361347,-0.0009646632090336005,0.000964663209033656,0.3730831199667367,0.0006732705776598052,3.4032817686517465,ttest,0.38180926667542014,0.3643569732580532,0.008726146708683435,-0.008726146708683491,0.491205603335084,0.09621925905977209,-1.663909825937247,ttest,0.48663586528361347,0.4957753413865546,-0.00456973805147054,0.004569738051470595,0.3781697249212185,0.5645959188813259,0.5760829505684223,ttest,0.37963511576505604,0.37670433407738096,0.0014653908438375662,-0.0014653908438375107,0.41455522638743,5.553944051540409e-12,-6.914237315104963,ttest,0.3955186176032913,0.43359183517156863,-0.019036608784138653,0.019036608784138653
honest,gender,0.40092622986694676,1.8852454205629357e-22,9.814835456372974,ttest,0.42942872461484594,0.37242373511904764,0.028502494747899176,-0.02850249474789912,0.41901308374912466,9.441781158234438e-19,8.891431578973886,ttest,0.44631723783263305,0.39170892966561627,0.027304154083508392,-0.027304154083508392,0.48501605720413166,8.530591059076059e-11,6.510772426487082,ttest,0.5055401457457983,0.464491968662465,0.020524088541666652,-0.020524088541666652,0.37496580663515405,8.795697923455593e-20,9.157554438040341,ttest,0.40431752779236696,0.3456140854779412,0.029351721157212907,-0.02935172115721285,0.40117748271183473,1.715558237077739e-11,6.750519805882658,ttest,0.42262889530812325,0.3797260701155462,0.02145141259628852,-0.02145141259628852
violent,gender,0.22959531468837535,1.3481172279227325e-44,-14.22191735936099,ttest,0.20318627450980392,0.2560043548669468,-0.02640904017857143,0.02640904017857143,0.21511442467612044,5.000346475362671e-40,-13.422427958671456,ttest,0.1898421087184874,0.2403867406337535,-0.025272315957633046,0.025272315957633074,0.2775052794555322,1.3161876261678692e-35,-12.597898473749726,ttest,0.2496936274509804,0.30531693146008404,-0.027811652004551823,0.027811652004551823,0.17202709208683473,2.935214911075524e-24,-10.241883333696748,ttest,0.1552701549369748,0.18878402923669468,-0.01675693714985993,0.016756937149859957,0.2149658203125,1.6633460937367199e-56,-16.155461645163914,ttest,0.18334988292191876,0.24658175770308124,-0.031615937390581245,0.031615937390581245
loyal,gender,0.46578529849439776,0.30182133614381873,-1.032686660629627,ttest,0.4637243960084034,0.46784620098039215,-0.002060902485994387,0.002060902485994387,0.3786975337009804,0.4056880964959475,0.8316050051280692,ttest,0.38041622899159666,0.37697883841036417,0.0017186952906162456,-0.0017186952906162456,0.45570673581932775,0.6793430315945617,0.4133939961021331,ttest,0.4566674325980392,0.4547460390406162,0.0009606967787114673,-0.0009606967787115228,0.33878334536939775,0.02330581276004065,-2.269363393219856,ttest,0.334003249737395,0.34356344100140057,-0.004780095632002768,0.004780095632002823,0.31825005881258756,5.063561751398879e-38,-13.043448413246072,ttest,0.2893268147102591,0.347173302914916,-0.028923244102328438,0.028923244102328438
faithful,gender,0.41689001772584033,0.6112763451968222,0.5082974849847584,ttest,0.41802045036764707,0.4157595850840336,0.0011304326418067334,-0.0011304326418067334,0.35378123905812325,2.0083962772744577e-11,6.7274416703071855,ttest,0.3684025954131653,0.33915988270308123,0.014621356355042026,-0.014621356355042026,0.5085442380077031,0.21221994342752118,1.2477092563045677,ttest,0.5112750568977591,0.5058134191176471,0.002730818890055997,-0.002730818890055997,0.3503054151348039,1.2642072399304273e-09,6.0883838947314155,ttest,0.3655839679621849,0.33502686230742296,0.015278552827380998,-0.015278552827380942,0.35971050529586834,2.1290567299683024e-05,-4.2566277229807525,ttest,0.34961402529761904,0.36980698529411765,-0.010096479998249308,0.010096479998249308
vicious,gender,0.23984689578956583,5.3800758778481726e-08,-5.450173070978611,ttest,0.23002286852240897,0.2496709230567227,-0.009824027267156865,0.009824027267156865,0.22637853969712884,5.2863661006190154e-11,-6.583436367524773,ttest,0.21373287596288515,0.23902420343137254,-0.012645663734243695,0.012645663734243695,0.3269276851365546,6.589730835861034e-23,-9.922752760660046,ttest,0.3024950214460784,0.3513603488270308,-0.024432663690476197,0.024432663690476197,0.20300340839460784,3.1530293397286865e-05,-4.167554540988635,ttest,0.1957545518207283,0.2102522649684874,-0.007248856573879553,0.007248856573879553,0.18822469417454482,1.6745391037898082e-18,-8.82744687512858,ttest,0.1715601474964986,0.20488924085259103,-0.016664546678046233,0.016664546678046205
unjust,gender,0.19220589603028712,0.47855515765866363,0.7087031248748804,ttest,0.19287287180497198,0.19153892025560224,0.0006669757746848581,-0.0006669757746848859,0.24206098455007002,0.021412563019371642,-2.3016449868741287,ttest,0.2390069699754902,0.24511499912464985,-0.003054014574579822,0.003054014574579822,0.36387019651610647,0.0025620031162119764,3.018056364280267,ttest,0.36797312675070026,0.3597672662815126,0.0041029302345937935,-0.004102930234593849,0.1676194305847339,4.919220764717567e-06,4.575253770947941,ttest,0.17158421962535014,0.16365464154411766,0.003964789040616257,-0.003964789040616229,0.22087669051995798,4.451462361729256e-10,-6.2548517319806,ttest,0.2131398262429972,0.22861355479691878,-0.00773686427696077,0.007736864276960798
courageous,gender,0.4795731573879552,2.2497618474956418e-12,-7.04304161448885,ttest,0.46363959646358543,0.49550671831232496,-0.01593356092436976,0.01593356092436976,0.4332676820728291,4.172193408872056e-10,-6.265031708179562,ttest,0.41879869135154063,0.44773667279411766,-0.014468990721288488,0.014468990721288544,0.42481590292366944,0.0002681143365986341,-3.6479630120027267,ttest,0.41551229866946776,0.4341195071778711,-0.00930360425420168,0.00930360425420168,0.3631872866334034,0.00030292169154191954,-3.6163554114281946,ttest,0.35463224352240896,0.37174232974439775,-0.00855504311099442,0.008555043110994365,0.3839014902836134,1.063421125617788e-20,-9.387410930914546,ttest,0.35954104297969186,0.40826193758753504,-0.024360447303921562,0.024360447303921617
hateful,gender,0.1136096430759804,1.0392536483126717e-07,-5.330927743058469,ttest,0.10833415397408963,0.11888513217787115,-0.005275489101890768,0.005275489101890754,0.14071704853816527,1.3777372631206173e-09,-6.07443072990199,ttest,0.13339638589810923,0.1480377111782213,-0.0073206626400560415,0.007320662640056014,0.19389894629726892,1.5529332718200433e-08,-5.6687519147404135,ttest,0.1848304556197479,0.20296743697478992,-0.009068490677521024,0.009068490677520996,0.11112084482230392,0.00021006452771417153,-3.7105294028583167,ttest,0.10757109484418767,0.11467059480042016,-0.0035497499781162456,0.0035497499781162456,0.1492743484112395,1.6530647575430233e-14,-7.708337758729411,ttest,0.1403243719362745,0.15822432488620447,-0.008949976474964982,0.008949976474964982
likeable,gender,0.3985350878632703,2.279943666523565e-15,7.961432743263741,ttest,0.4255767736782213,0.3714934020483193,0.027041685814950978,-0.027041685814950978,0.37083818879114144,2.1814845522531192e-13,7.366114681240475,ttest,0.3975090817577031,0.34416729582457983,0.026670892966561666,-0.02667089296656161,0.379385435814951,4.594859829273765e-16,8.160776489883647,ttest,0.41076790091036414,0.34800297071953784,0.03138246509541315,-0.03138246509541315,0.3752467393207283,2.164201727899252e-17,8.528995666400018,ttest,0.4093115371148459,0.34118194152661063,0.03406479779411764,-0.03406479779411764,0.38713522518382354,1.9267567639014587e-16,8.267092329303246,ttest,0.4213942412902661,0.35287620907738093,0.03425901610644255,-0.03425901610644261
rude,gender,0.27919470522584033,0.0011266065034592852,-3.2595147166596283,ttest,0.27229380033263306,0.2860956101190476,-0.006900904893207271,0.006900904893207271,0.33090150122549017,0.00014664233592064568,-3.8008079560840238,ttest,0.3225678943452381,0.3392351081057423,-0.008333606880252087,0.008333606880252142,0.43041787027310924,4.788485795022338e-14,-7.568206749332089,ttest,0.4117597820378151,0.4490759585084034,-0.018658088235294135,0.018658088235294135,0.2532054227941177,0.018047892456648278,-2.365737836443035,ttest,0.2481067817752101,0.25830406381302523,-0.005098641018907585,0.005098641018907557,0.28488783208595936,9.800644546874023e-09,-5.747852629730125,ttest,0.2708102186186975,0.2989654455532213,-0.014077613467261885,0.01407761346726194
