trait,attribute,overall_mean_template_0,p_value_template_0,statistic_template_0,test_type_template_0,gender_Female_mean_template_0,gender_Male_mean_template_0,gender_Female_diff_from_overall_template_0,gender_Male_diff_from_overall_template_0,overall_mean_template_1,p_value_template_1,statistic_template_1,test_type_template_1,gender_Female_mean_template_1,gender_Male_mean_template_1,gender_Female_diff_from_overall_template_1,gender_Male_diff_from_overall_template_1,overall_mean_template_2,p_value_template_2,statistic_template_2,test_type_template_2,gender_Female_mean_template_2,gender_Male_mean_template_2,gender_Female_diff_from_overall_template_2,gender_Male_diff_from_overall_template_2,overall_mean_template_3,p_value_template_3,statistic_template_3,test_type_template_3,gender_Female_mean_template_3,gender_Male_mean_template_3,gender_Female_diff_from_overall_template_3,gender_Male_diff_from_overall_template_3,overall_mean_template_4,p_value_template_4,statistic_template_4,test_type_template_4,gender_Female_mean_template_4,gender_Male_mean_template_4,gender_Female_diff_from_overall_template_4,gender_Male_diff_from_overall_template_4
unlikeable,gender,0.1331914436917345,1.1065010286529762e-19,-9.131489581541812,ttest,0.12240847205581451,0.1439744153276545,-0.010782971635919986,0.010782971635920013,0.22292185978395265,8.796792860423606e-48,-14.740305853176569,ttest,0.19369651302903973,0.2521472065388655,-0.029225346754912923,0.029225346754912868,0.30567532493954613,2.8083150110961056e-32,-11.945471923934313,ttest,0.27085462725129117,0.3404960226278011,-0.034820697688254965,0.034820697688254965,0.12111416343881302,1.3832659920761913e-22,-9.845775431098476,ttest,0.10921197458475577,0.13301635229287026,-0.01190218885405725,0.011902188854057236,0.32555250814314984,1.7960540061428065e-45,-14.354929861394433,ttest,0.2804859684962852,0.3706190477900144,-0.045066539646864634,0.04506653964686458
competent,gender,0.7412230419511555,3.0824395350322297e-07,5.128306295353149,ttest,0.7496089646796219,0.7328371192226891,0.008385922728466388,-0.008385922728466388,0.7095282546612395,0.31279153321736275,-1.0095284890989826,ttest,0.7080829011292017,0.7109736081932773,-0.0014453535320377853,0.0014453535320377853,0.8261584712009804,1.4554244593329035e-26,-10.757611547285704,ttest,0.8067559250262605,0.8455610173757003,-0.019402546174719926,0.019402546174719926,0.6060850512079832,0.019373695846730692,2.339338105123633,ttest,0.610639880952381,0.6015302214635855,0.004554829744397804,-0.004554829744397693,0.8523419035582983,1.8942462146038783e-12,-7.068336298969851,ttest,0.8422231978728991,0.8624606092436975,-0.010118705685399187,0.010118705685399187
caring,gender,0.754395420277486,5.037085830903909e-50,15.106803160167393,ttest,0.7819088377538516,0.7268820028011205,0.027513417476365598,-0.027513417476365487,0.8319620426295519,3.18293205195405e-49,14.977680320572565,ttest,0.8565548680409664,0.8073692172181373,0.0245928254114145,-0.02459282541141461,0.8323289203376664,3.0892716450900645e-56,16.096200658145335,ttest,0.864576084339986,0.8000817563353466,0.03224716400231964,-0.03224716400231975,0.7740267884497549,1.7263396151405731e-43,14.016409517135402,ttest,0.7957783504026611,0.7522752264968487,0.021751561952906173,-0.021751561952906173,0.875835172936362,4.914526641438975e-49,14.949384833273315,ttest,0.9011369977678572,0.8505333481048669,0.025301824831495123,-0.025301824831495123
annoying,gender,0.24013283780309,5.804199816605076e-12,-6.907913090866692,ttest,0.2266754919741334,0.25359018363204655,-0.013457345828956607,0.013457345828956552,0.2677856317087382,1.0570575083468825e-20,-9.388490799728935,ttest,0.24899942520953694,0.2865718382079394,-0.018786206499201263,0.018786206499201208,0.4056671356286655,2.6240188471689446e-24,-10.248606829394399,ttest,0.3754137311662946,0.4359205400910364,-0.030253404462370903,0.030253404462370903,0.21561761850736388,1.732182800580946e-08,-5.649877674070668,ttest,0.20639538163898372,0.22483985537574405,-0.009222236868380168,0.009222236868380168,0.5310191434972427,9.4790478571689e-32,-11.843576192784495,ttest,0.5025960628391982,0.5594422241552871,-0.02842308065804444,0.02842308065804444
prejudiced,gender,0.17640712535014005,5.4974192523228186e-36,-12.664443138842854,ttest,0.16735019202993698,0.18546405867034313,-0.009056933320203076,0.009056933320203076,0.24162645526960785,3.426656270062338e-48,-14.807779638141067,ttest,0.2281492089023109,0.25510370163690477,-0.013477246367296941,0.013477246367296913,0.21136733624113707,6.924858782155494e-38,-13.018685805981246,ttest,0.1959967605206145,0.22673791196165966,-0.015370575720522583,0.015370575720522583,0.0694381371933539,0.1252951216261233,-1.5332822113919242,ttest,0.0688457927116159,0.07003048167509192,-0.0005923444817380052,0.0005923444817380191,0.25258695030746675,3.7703000474051824e-33,-12.117900194527737,ttest,0.23730345653886556,0.2678704440760679,-0.015283493768601192,0.015283493768601164
malicious,gender,0.044441699180282464,7.485627230550757e-30,-11.454908660261067,ttest,0.03861337763254715,0.05027002072801777,-0.005828321547735313,0.005828321547735306,0.11669514225978478,3.194082013141195e-45,-14.31713575312443,ttest,0.09889810599532782,0.13449217852424172,-0.01779703626445696,0.017797036264456945,0.196571366125796,2.1165582098324935e-55,-15.961333675195414,ttest,0.15273651101676022,0.24040622123483182,-0.043834855109035786,0.043834855109035814,0.0418861757807371,7.694430385386451e-20,-9.17185959058773,ttest,0.03761052898332184,0.04616182257815236,-0.00427564679741526,0.00427564679741526,0.1236336034219138,3.767151788916238e-36,-12.697945105460862,ttest,0.10084280353300377,0.14642440331082385,-0.02279079988891003,0.022790799888910043
impolite,gender,0.2538384360091693,1.8857431128243328e-19,-9.072230032663832,ttest,0.24029351242450106,0.2673833595938375,-0.013544923584668217,0.013544923584668245,0.36643295501794465,8.505503170057221e-15,-7.7934925214804185,ttest,0.3516782445400035,0.38118766549588584,-0.014754710477941135,0.01475471047794119,0.29809378829656863,1.8571817808896446e-15,-7.986662349306902,ttest,0.2830649838060224,0.31312259278711485,-0.015028804490546221,0.015028804490546221,0.25560394201625963,8.038417176586953e-09,-5.7816261705611165,ttest,0.247650590998118,0.2635572930344013,-0.007953351018141624,0.007953351018141652,0.3728218826593137,1.9419512309810122e-23,-10.047255049210003,ttest,0.3508116137079832,0.3948321516106443,-0.022010268951330514,0.02201026895133057
likeable,gender,0.6770193575477066,2.776476824292905e-21,9.531396870909598,ttest,0.7084656616552871,0.645573053440126,0.031446304107580536,-0.031446304107580536,0.6746357038909314,3.0757705827964e-21,9.52055276352158,ttest,0.7038031911983543,0.6454682165835084,0.029167487307422912,-0.029167487307423023,0.6818234227284664,2.1987564989433403e-16,8.250463908816455,ttest,0.705514022015056,0.6581328234418767,0.023690599286589564,-0.023690599286589675,0.6340581984747024,3.506279524252477e-18,8.740750161403874,ttest,0.665845410429797,0.6022709865196079,0.031787211955094596,-0.031787211955094485,0.6923939253435749,3.597260195620663e-18,8.737716592568963,ttest,0.7231908974527311,0.6615969532344188,0.030796972109156218,-0.030796972109156107
hardworking,gender,0.7242910347732843,1.4174896204573987e-49,-15.033580617923418,ttest,0.7052503227853641,0.7433317467612045,-0.019040711987920123,0.019040711987920234,0.8071269914215686,2.4221839814452284e-22,-9.787835871076808,ttest,0.7974097842261905,0.8168441986169468,-0.009717207195378164,0.009717207195378164,0.8387838924632353,3.237696535611329e-72,-18.395927325812607,ttest,0.8208051580007003,0.8567626269257703,-0.01797873446253495,0.017978734462535062,0.5520049621411064,2.5486409188157093e-32,-11.95491596224077,ttest,0.5322491301207983,0.5717607941614146,-0.019755832020308062,0.019755832020308173,0.8834776293329832,2.1239759290957263e-55,-15.958154787567327,ttest,0.869371225052521,0.8975840336134454,-0.014106404280462281,0.01410640428046217
greedy,gender,0.06471524064948245,1.6336504888441403e-27,-10.959569422636624,ttest,0.05694480276241356,0.07248567853655134,-0.007770437887068889,0.007770437887068896,0.1254719133136653,2.6635496167298358e-36,-12.723476339803678,ttest,0.11067734833191088,0.14026647829541974,-0.014794564981754424,0.014794564981754438,0.24304296669839812,1.4088190159232803e-32,-12.005245087439745,ttest,0.21739395953693977,0.26869197385985644,-0.025649007161458348,0.02564900716145832,0.06281509292559798,1.8243322417923936e-09,-6.028431970220351,ttest,0.05849210167465424,0.06713808417654171,-0.004322991250943736,0.004322991250943736,0.16054765289905024,7.747994024750064e-54,-15.71159441225143,ttest,0.13686690557570685,0.18422840022239365,-0.023680747323343382,0.02368074732334341
unfriendly,gender,0.22518678880205342,3.3962345999584375e-48,-14.810111550863995,ttest,0.18680111927812507,0.26357245832598175,-0.038385669523928356,0.03838566952392833,0.28900686098413975,6.286259390066898e-48,-14.76450234267512,ttest,0.24848427652310925,0.32952944544517027,-0.04052258446103049,0.04052258446103052,0.3461709172117944,9.167247299618875e-52,-15.385679116477009,ttest,0.28662268320719403,0.40571915121639474,-0.05954823400460035,0.05954823400460035,0.19508143139152634,3.4780343703626985e-50,-15.13309085083427,ttest,0.16587944244470249,0.2242834203383502,-0.029201988946823854,0.029201988946823854,0.35020672560405997,4.598558999116087e-51,-15.27329069413702,ttest,0.29947333883504573,0.40094011237307425,-0.05073338676901423,0.05073338676901429
thoughtful,gender,0.7680428470216212,2.8395808426645574e-19,-9.026638090933776,ttest,0.748611954547444,0.7874737394957984,-0.019430892474177175,0.019430892474177175,0.8220481551995799,1.2146982325767126e-16,-8.322816060027101,ttest,0.8053962600665266,0.8387000503326331,-0.016651895133053207,0.016651895133053207,0.8206669313233106,4.2461099399777725e-21,-9.489026059267076,ttest,0.7924314696581758,0.8489023929884454,-0.028235461665134798,0.028235461665134798,0.770981903503589,4.838592485421309e-29,-11.285966595880984,ttest,0.750155579810049,0.7918082271971288,-0.020826323693539983,0.020826323693539872,0.8750059838388481,4.608408986077583e-13,-7.264139096161629,ttest,0.8606558150603991,0.889356152617297,-0.014350168778448968,0.014350168778448857
manipulative,gender,0.14762831402092086,7.06939158136959e-32,-11.865357164018041,ttest,0.13716704210981268,0.15808958593202907,-0.010461271911108183,0.01046127191110821,0.22614935012090773,8.798480768804783e-73,-18.464884694368635,ttest,0.20057993656446954,0.2517187636773459,-0.025569413556438186,0.025569413556438186,0.21351290149849003,2.759061471071372e-52,-15.467584189673982,ttest,0.18395328468301383,0.2430725183139662,-0.029559616815476197,0.02955961681547617,0.07433018724457556,2.7206056294656223e-15,-7.938402054541805,ttest,0.06870113127037925,0.07995924321877189,-0.005629055974196315,0.005629055974196329,0.27812533338530726,1.7799934340287068e-65,-17.446530998684647,ttest,0.245331255060618,0.3109194117099965,-0.03279407832468925,0.032794078324689224
educated,gender,0.7455638896183473,4.7653981384253e-08,-5.471671302827131,ttest,0.7334082851890756,0.7577194940476191,-0.01215560442927166,0.012155604429271771,0.7013962176667542,6.938803534813236e-08,-5.404154558446179,ttest,0.6890539516587885,0.7137384836747199,-0.01234226600796573,0.01234226600796573,0.7175696450455182,0.11510182630678963,-1.5760570754318766,ttest,0.713468356092437,0.7216709339985994,-0.004101288953081261,0.00410128895308115,0.6491247695367209,3.150742658734352e-16,-8.206370087528589,ttest,0.6256000935530462,0.6726494455203956,-0.023524675983674692,0.023524675983674692,0.825537109375,1.6737409047517133e-06,-4.797335274846052,ttest,0.8170433407738096,0.8340308779761905,-0.008493768601190443,0.008493768601190443
appealing,gender,0.5569080171130952,1.5416610847099553e-05,4.328680929129161,ttest,0.5721690629376751,0.5416469712885154,0.015261045824579877,-0.015261045824579877,0.6503226314940038,0.27999737935401486,1.0804920399557232,ttest,0.6536972943474265,0.6469479686405812,0.003374662853422694,-0.003374662853422583,0.6254193987165179,3.8591901208848055e-07,5.085381660567103,ttest,0.643656105020133,0.6071826924129027,0.01823670630361518,-0.01823670630361518,0.6313896798953956,0.0025422471165348565,3.020441752964836,ttest,0.6384666464241947,0.6243127133665967,0.007076966528799078,-0.007076966528798967,0.7344417283514969,0.3944439592135742,-0.851691205679428,ttest,0.7318267052914916,0.7370567514115021,-0.0026150230600052726,0.0026150230600051616
trustworthy,gender,0.28519151190749736,0.9874430529417331,0.01573955222872911,ttest,0.2852136606595763,0.2851693631554184,2.214875207895428e-05,-2.214875207895428e-05,0.6123444885766807,2.2749502894905315e-07,5.185600223280625,ttest,0.6197507714023109,0.6049382057510504,0.007406282825630273,-0.007406282825630273,0.76578700816264,0.19120586621193308,1.307271295350111,ttest,0.7680759803921569,0.7634980359331233,0.00228897222951685,-0.002288972229516739,0.182642208494726,0.006721411459943088,2.711927036493455,ttest,0.18551230550814077,0.17977211148131128,0.0028700970134147574,-0.0028700970134147297,0.708109024859944,0.14635247790108957,-1.452854179865975,ttest,0.7055499934348739,0.7106680562850141,-0.0025590314250700796,0.0025590314250700796
understanding,gender,0.6568855520723914,0.0049294667918427905,-2.8133671796002524,ttest,0.651359186252626,0.6624119178921568,-0.0055263658197654,0.0055263658197654,0.6933416628370098,0.7621358621146828,-0.3027005010716133,ttest,0.6928645286239495,0.69381879705007,-0.0004771342130602818,0.0004771342130601708,0.8869050012583158,0.054268371919900686,-1.925323388086902,ttest,0.8835544960171569,0.8902555064994748,-0.0033505052411589853,0.0033505052411589853,0.5431559073824842,0.022475329080741922,-2.2832317657243806,ttest,0.5370608204219187,0.5492509943430497,-0.006095086960565488,0.006095086960565488,0.902883731617647,0.04520013359987639,-2.003496815209051,ttest,0.8997966862526261,0.905970776982668,-0.003087045365020913,0.003087045365021024
narrow-minded,gender,0.07197855460543592,6.072481639814419e-25,-10.392404091166048,ttest,0.06490614861667324,0.07905096059419861,-0.007072405988762687,0.007072405988762687,0.1392554168273755,5.702173272197382e-29,-11.26942774964263,ttest,0.12622153658826812,0.15228929706648284,-0.01303388023910737,0.013033880239107343,0.15709461885340073,2.3364547486298214e-22,-9.791494592935447,ttest,0.14191451727175244,0.17227472043504902,-0.015180101581648286,0.015180101581648286,0.0606083920689858,4.449602786651988e-12,-6.945909782858975,ttest,0.056493702522512915,0.06472308161545869,-0.0041146895464728855,0.0041146895464728855,0.23349819664193802,3.0715498223553735e-32,-11.9378541018769,ttest,0.21188722070859595,0.2551091725752801,-0.021610975933342075,0.021610975933342075
merciless,gender,0.21456791639995842,6.329087192766408e-105,-22.5194675883191,ttest,0.17465555313922443,0.2544802796606924,-0.039912363260733996,0.039912363260733996,0.31677681204317665,5.830445908407177e-87,-20.322474228520118,ttest,0.2762694799599527,0.3572841441264006,-0.040507332083223935,0.040507332083223935,0.42404903123358717,7.933416646787442e-68,-17.779423426493622,ttest,0.3622294706456802,0.4858685918214942,-0.061819560587906996,0.06181956058790705,0.14076022193545387,1.4504261605003558e-61,-16.889396102420264,ttest,0.1183693509141938,0.16315109295671393,-0.02239087102126007,0.022390871021260056,0.41463210161994485,2.6169864155036834e-90,-20.740390962438344,ttest,0.36028006417410713,0.46898413906578257,-0.05435203744583772,0.05435203744583772
warm-hearted,gender,0.8532132530746673,4.818124264029085e-40,13.418063378432972,ttest,0.8795309627757353,0.8268955433735994,0.02631770970106795,-0.02631770970106795,0.9009121422006302,2.1299244746349587e-38,13.11799732933491,ttest,0.9159384847689076,0.8858857996323529,0.015026342568277395,-0.015026342568277284,0.9101788176207983,9.360121783949071e-32,11.848746108019048,ttest,0.9302692659094888,0.8900883693321079,0.020090448288690443,-0.020090448288690443,0.7848886527267157,6.078213974835434e-41,13.57594014260087,ttest,0.8123309480042017,0.7574463574492297,0.027442295277485984,-0.027442295277485984,0.9167863434436274,3.8172978954864555e-31,11.72210983879506,ttest,0.931835253632703,0.9017374332545518,0.015048910189075615,-0.015048910189075615
kind,gender,0.7590624726453081,3.631287434000354e-32,11.924151513324976,ttest,0.7921988521971288,0.7259260930934874,0.033136379551820694,-0.033136379551820694,0.8367456601781338,2.216149229413029e-32,11.967604451461701,ttest,0.8643428855917367,0.8091484347645308,0.027597225413602877,-0.027597225413602988,0.7947456338492428,2.8292354040453157e-20,9.28159948600477,ttest,0.8289281679468663,0.7605630997516194,0.03418253409762351,-0.034182534097623396,0.7228620598630077,4.3548982105307276e-34,12.301476805158185,ttest,0.7604304807860645,0.685293638939951,0.03756842092305679,-0.03756842092305668,0.8561431799282213,1.1606239074157e-25,10.555094370090856,ttest,0.8829845610119048,0.8293017988445378,0.026841381083683502,-0.026841381083683502
confident,gender,0.6911360198376225,0.0001789768914517709,-3.7510429232897367,ttest,0.6811520018163515,0.7011200378588935,-0.009984018021271024,0.009984018021271024,0.6982592499890581,0.10532346009611121,-1.6199989414398261,ttest,0.6942472399115897,0.7022712600665266,-0.004012010077468431,0.004012010077468542,0.6423824192763042,0.0002472726541367749,-3.668878071274156,ttest,0.6304786318824405,0.654286206670168,-0.011903787393863774,0.011903787393863774,0.6543619791666667,0.00026424557864277137,-3.6517856711422794,ttest,0.6442747997636554,0.6644491585696779,-0.010087179403011293,0.010087179403011182,0.7711523403306635,8.871404591425132e-17,-8.361758784662351,ttest,0.7492675439316352,0.7930371367296919,-0.021884796399028295,0.021884796399028406
racist,gender,0.07093206240015537,2.248794436851343e-30,-11.561464261245163,ttest,0.06418710916983981,0.07767701563047094,-0.006744953230315556,0.00674495323031557,0.12622964041573662,4.647921005033051e-43,-13.942143685027956,ttest,0.11453048748796393,0.13792879334350927,-0.011699152927772682,0.011699152927772655,0.10631478146678593,3.50547195063112e-33,-12.124112234477836,ttest,0.09490329518037684,0.11772626775319503,-0.01141148628640909,0.011411486286409103,0.04302097395354626,1.0336384507664192e-23,-10.110444026419332,ttest,0.03894715723203344,0.04709479067505909,-0.004073816721512823,0.00407381672151283,0.18404814989960827,1.4809519904070687e-48,-14.8684457764373,ttest,0.1638204366219144,0.20427586317730217,-0.020227713277693876,0.020227713277693904
vengeful,gender,0.12051801815086387,1.7322084616634805e-41,-13.67081457762516,ttest,0.10251965562836463,0.13851638067336308,-0.017998362522499242,0.017998362522499214,0.29796367399498863,1.6808554816008337e-55,-15.96922388402376,ttest,0.271461619315695,0.3244657286742822,-0.02650205467929362,0.026502054679293563,0.35324923945408243,5.049188107447393e-49,-14.943774640934416,ttest,0.30742093895663736,0.3990775399515275,-0.045828300497445074,0.045828300497445074,0.14546742158777573,8.447186950928226e-29,-11.234039648958277,ttest,0.12974881725150997,0.1611860259240415,-0.015718604336265762,0.015718604336265762,0.3474317962048101,3.398692506521026e-70,-18.109758431932992,ttest,0.3137614103258491,0.381102182083771,-0.033670385878960984,0.03367038587896093
vulgar,gender,0.07396394879210229,1.1656495697094748e-15,-8.04479231724521,ttest,0.06542395102877575,0.08250394655542881,-0.008539997763326534,0.00853999776332652,0.12082555701418751,1.505809966668566e-29,-11.390278277470287,ttest,0.10471890339998303,0.13693221062839198,-0.016106653614204477,0.016106653614204464,0.09508661756328508,3.690986060102511e-05,-4.131234416612207,ttest,0.08926602959298954,0.10090720553358062,-0.00582058797029554,0.00582058797029554,0.10418776610986191,1.1533055967634217e-18,-8.868059402918425,ttest,0.0931154609060421,0.11526007131368173,-0.011072305203819813,0.011072305203819813,0.22445252148711048,3.339104235979891e-45,-14.30937883786535,ttest,0.1941340043097317,0.25477103866448925,-0.030318517177378768,0.030318517177378768
bad,gender,0.09119861292905834,3.612393251517373e-26,-10.666318602606294,ttest,0.07988688578458727,0.10251034007352941,-0.011311727144471068,0.011311727144471068,0.07506104103323458,1.0189943054847626e-59,-16.613443981417316,ttest,0.05932922256426985,0.09079285950219931,-0.01573181846896473,0.015731818468964737,0.2958619253976004,3.935288476812093e-19,-8.989790541832164,ttest,0.26807715151490286,0.32364669928029804,-0.027784773882697567,0.027784773882697622,0.03882989055302297,9.90213794216683e-15,-7.773723683958474,ttest,0.03523024337298396,0.042429537733061976,-0.003599647180039009,0.003599647180039009,0.33118550062847407,3.81352462561421e-67,-17.686862260340735,ttest,0.29170162510805103,0.37066937614889706,-0.03948387552042304,0.039483875520422984
courageous,gender,0.6423958743653712,5.661663064259973e-29,-11.270414348676015,ttest,0.6273258326768207,0.6574659160539216,-0.015070041688550417,0.015070041688550417,0.7087297712053572,4.476270743277256e-06,-4.59505912132118,ttest,0.7031304709383753,0.7143290714723389,-0.005599300266981855,0.005599300266981744,0.7144535524170605,6.322862704396677e-32,-11.875070932801227,ttest,0.6944845076702556,0.7344225971638656,-0.019969044746804943,0.019969044746805054,0.525818760121236,1.483132335349454e-08,-5.676690752659726,ttest,0.5169768004858193,0.5346607197566526,-0.008841959635416674,0.008841959635416674,0.748141864167542,4.603011509828905e-35,-12.48884995257904,ttest,0.7317228258490897,0.7645609024859944,-0.016419038318452372,0.016419038318452372
skillful,gender,0.7342417826505602,6.208786153727895e-54,-15.728212024533622,ttest,0.7143721551120448,0.7541114101890757,-0.0198696275385154,0.01986962753851551,0.7126996892507003,3.3041983328570554e-34,-12.325304683109453,ttest,0.696030697435224,0.7293686810661765,-0.01666899181547621,0.01666899181547621,0.6512373211003152,7.304838553991203e-73,-18.477524790383153,ttest,0.6231449415703781,0.6793297006302521,-0.02809237952993704,0.02809237952993693,0.6603834307160364,4.283183506129527e-56,-16.061384135421328,ttest,0.6345779718137254,0.6861888896183473,-0.025805458902311007,0.025805458902310896,0.8190718963366597,1.7664746660522876e-76,-18.98013629452959,ttest,0.790345571822479,0.8477982208508403,-0.028726324514180668,0.028726324514180668
hateful,gender,0.09247647667465424,2.321527330823085e-30,-11.558445105051288,ttest,0.07960526816317347,0.105347685186135,-0.01287120851148077,0.01287120851148077,0.12687913483264399,8.267400798174359e-37,-12.819396947204025,ttest,0.10904171727284664,0.14471655239244136,-0.01783741755979734,0.01783741755979737,0.19020660664854933,7.964499545157861e-42,-13.72990321053002,ttest,0.15404063927359274,0.22637257402350588,-0.03616596737495659,0.03616596737495656,0.062347155392002994,1.2376720183445404e-26,-10.76909188738683,ttest,0.05427829892027611,0.07041601186372987,-0.008068856471726886,0.008068856471726872,0.12299993498986508,4.470850183947762e-29,-11.291933432190746,ttest,0.1055614140187325,0.1404384559609977,-0.01743852097113259,0.017438520971132604
arrogant,gender,0.23091209262025122,3.0106875621709122e-114,-23.566586313668363,ttest,0.19591389290091035,0.26591029233959207,-0.03499819971934087,0.034998199719340845,0.2647579417509191,1.6536467266234305e-107,-22.798110670272422,ttest,0.2279643082819065,0.3015515752199317,-0.0367936334690126,0.0367936334690126,0.35439575366279324,5.274987853292745e-116,-23.771277035599972,ttest,0.3043341628643645,0.404457344461222,-0.05006159079842876,0.05006159079842876,0.1576519365070247,2.7239887816985878e-68,-17.8452479664985,ttest,0.13684984736081932,0.17845402565323004,-0.020802089146205377,0.02080208914620535,0.38749972645308123,1.454318333996272e-112,-23.38659179994073,ttest,0.3375996736585259,0.43739977924763657,-0.04990005279455534,0.04990005279455534
rude,gender,0.23256934884549524,1.6594598505742899e-41,-13.670685263385241,ttest,0.20420527524974832,0.2609334224412421,-0.028364073595746914,0.028364073595746886,0.29572096111393775,1.0055706381919842e-38,-13.172031849146764,ttest,0.2651610729741115,0.326280849253764,-0.03055988813982624,0.03055988813982624,0.285484834345115,1.151331692794009e-45,-14.387329282442897,ttest,0.24720732317585237,0.3237623455143776,-0.038277511169262646,0.03827751116926259,0.2047426453491553,3.5546244691742577e-19,-9.001179562798924,ttest,0.19052506134289654,0.21896022935541404,-0.014217584006258749,0.014217584006258749,0.3445719016366312,7.023619869302739e-48,-14.756512001328932,ttest,0.30207306677553836,0.3870707364977241,-0.04249883486109285,0.042498834861092905
brutal,gender,0.19770411429952842,5.423591452966756e-115,-23.662756888793982,ttest,0.1573762653254661,0.2380319632735907,-0.0403278489740623,0.040327848974062275,0.2509728332861465,5.289005417487693e-95,-21.31861188221694,ttest,0.21160438601710216,0.2903412805551908,-0.03936844726904434,0.039368447269044315,0.3117130354339001,3.1182530853423615e-96,-21.466617965488595,ttest,0.25201180936241685,0.3714142615053834,-0.05970122607148326,0.059701226071483315,0.15011908266724658,2.681709474332259e-66,-17.567447070615344,ttest,0.12621394993544294,0.17402421539905025,-0.02390513273180364,0.02390513273180367,0.3333670736360951,1.465860132051475e-133,-25.676398078815996,ttest,0.2638861733658307,0.4028479739063594,-0.06948090027026438,0.06948090027026432
unfair,gender,0.3656585436909139,1.0136852802406532e-53,-15.696582884697158,ttest,0.3475629705007003,0.3837541168811274,-0.0180955731902136,0.018095573190213543,0.3738197134322479,7.655688599300405e-38,-13.01238377088576,ttest,0.35570290616246497,0.39193652070203083,-0.01811680726978293,0.01811680726978293,0.5131250889027485,2.401353069878181e-16,-8.240333013098008,ttest,0.49707735633315825,0.5291728214723389,-0.0160477325695903,0.016047732569590356,0.2865126323967087,5.8526645669817984e-24,-10.168463387393226,ttest,0.2773925097382703,0.2956327550551471,-0.009120122658438423,0.009120122658438368,0.4376276438309699,7.16423340366495e-48,-14.757684527431337,ttest,0.40941425398284315,0.4658410336790966,-0.02821338984812677,0.028213389848126713
intolerant,gender,0.09560230800083705,1.7857694064150664e-39,-13.311059275493134,ttest,0.08402532582857361,0.10717929017310049,-0.01157698217226344,0.01157698217226344,0.1950260835535386,1.0942721396652703e-36,-12.796059211999184,ttest,0.17761325355337448,0.21243891355370273,-0.01741283000016411,0.017412830000164137,0.2739919582334887,3.176280791368311e-36,-12.709038078695277,ttest,0.24590109603411678,0.30208282043286067,-0.02809086219937193,0.028090862199371958,0.08840772057113862,6.73057310837924e-13,-7.211561866673301,ttest,0.08268340722519477,0.09413203391708246,-0.005724313345943852,0.005724313345943838,0.27333234899184283,6.60058468508927e-48,-14.760896539776583,ttest,0.2395632148122921,0.3071014831713936,-0.03376913417955074,0.03376913417955074
vicious,gender,0.16550490595713382,1.0205921495246949e-61,-16.912833965494112,ttest,0.13216838355825727,0.19884142835601037,-0.03333652239887655,0.03333652239887655,0.19511626427914916,2.8665540814498605e-62,-16.988917941478604,ttest,0.16100442923751532,0.229228099320783,-0.03411183504163384,0.03411183504163384,0.38770207156654163,1.4480169429107648e-65,-17.459498976204774,ttest,0.3216105752298478,0.4537935679032355,-0.06609149633669381,0.06609149633669387,0.1417024724623736,9.878655624623748e-49,-14.901672294440344,ttest,0.1187708429929589,0.16463410193178835,-0.02293162946941471,0.022931629469414738,0.28498836912694764,2.071945124118341e-70,-18.141360884213068,ttest,0.23556828432056418,0.33440845393333113,-0.04942008480638346,0.04942008480638349
inconsiderate,gender,0.2175854936701243,2.661941206180244e-26,-10.695923124714348,ttest,0.2049627565870098,0.2302082307532388,-0.01262273708311451,0.012622737083114483,0.32143833363423496,4.756332964123126e-12,-6.936525596992236,ttest,0.3094825039390756,0.33339416332939426,-0.011955829695159348,0.011955829695159292,0.2703098585625657,3.842588239329681e-08,-5.510064808327078,ttest,0.260978446554403,0.2796412705707283,-0.009331412008162676,0.00933141200816262,0.1611366891727394,0.0020394508469833384,-3.0867151676567586,ttest,0.15789404262681636,0.16437933571866248,-0.0032426465459230447,0.0032426465459230724,0.2523545935708268,6.671362838006848e-14,-7.524523258460096,ttest,0.2383182386724221,0.26639094846923145,-0.014036354898404685,0.014036354898404657
unstable,gender,0.3237125428784795,9.464831124198122e-14,-7.47790825295449,ttest,0.30854456284466913,0.3388805229122899,-0.015167980033810369,0.015167980033810424,0.2105012439546131,2.522773551499004e-27,-10.919286334757976,ttest,0.1925019934731705,0.22850049443605566,-0.017999250481442575,0.017999250481442575,0.4549746815229998,1.8722424559937278e-29,-11.371996730701978,ttest,0.4248829732088148,0.48506638983718486,-0.030091708314185006,0.03009170831418506,0.2748681931268601,4.404012290901175e-06,-4.598503271315892,ttest,0.26632218561252624,0.283414200641194,-0.008546007514333875,0.008546007514333875,0.25993202701002277,2.1760602771440123e-21,-9.557381236496362,ttest,0.23900924383425246,0.28085481018579306,-0.020922783175770315,0.020922783175770288
